country,year,sex,age,population,suicides_100k_pop,HDI,gdp_per_capita
Slovakia,2008,female,75+ years,188110,6.379246185742385,,19530
Slovakia,2008,female,35-54 years,771992,4.6632607591788515,,19530
Slovakia,2008,female,55-74 years,554948,4.324729524207673,,19530
Slovakia,2008,female,15-24 years,400609,1.248099768103063,,19530
Slovakia,2008,female,25-34 years,453122,1.1034555814990223,,19530
Slovakia,2008,female,5-14 years,279860,0.35732151790180805,,19530
Slovakia,2008,male,5-14 years,293989,0.0,,19530
Slovakia,2009,male,75+ years,93229,37.541966555470935,,17299
Slovakia,2009,male,55-74 years,457071,35.22428681758414,,17299
Slovakia,2009,male,35-54 years,774112,31.261626224628994,,17299
Slovakia,2009,male,25-34 years,473483,13.728053594321231,,17299
Slovakia,2009,male,15-24 years,408014,9.80358517109707,,17299
Slovakia,2009,female,55-74 years,569666,3.861912067773046,,17299
Slovakia,2009,female,35-54 years,774237,2.712347769481438,,17299
Slovakia,2009,female,75+ years,190507,2.624575474916932,,17299
Slovakia,2009,female,25-34 years,453130,1.3241233200185378,,17299
Slovakia,2009,female,15-24 years,391007,1.0229995882426657,,17299
Slovakia,2009,female,5-14 years,271665,0.0,,17299
Slovakia,2009,male,5-14 years,285623,0.0,,17299
Slovakia,2010,male,75+ years,94140,35.05417463352454,0.827,17387
Slovakia,2010,male,35-54 years,779236,30.671067558480356,0.827,17387
Slovakia,2010,male,55-74 years,472869,30.663883654881165,0.827,17387
Slovakia,2010,male,25-34 years,472324,16.09064963880726,0.827,17387
Slovakia,2010,male,15-24 years,395147,10.62895580632018,0.827,17387
Slovakia,2010,female,75+ years,192666,5.709362316132582,0.827,17387
Slovakia,2010,female,35-54 years,776865,5.020177250873704,0.827,17387
Slovakia,2010,female,55-74 years,585761,4.438670379216097,0.827,17387
Slovakia,2010,female,15-24 years,378865,1.8476238237894764,0.827,17387
Slovakia,2010,female,25-34 years,451905,1.770283577300539,0.827,17387
Slovakia,2010,male,5-14 years,280990,1.4235382042065554,0.827,17387
Slovakia,2010,female,5-14 years,266794,0.37482102296153585,0.827,17387
Slovakia,2012,male,75+ years,96276,34.276455191324935,0.836,18256
Slovakia,2012,male,55-74 years,507498,28.374496057127317,0.836,18256
Slovakia,2012,male,35-54 years,782988,26.18175502051117,0.836,18256
Slovakia,2012,male,25-34 years,454459,16.283097045057968,0.836,18256
Slovakia,2012,male,15-24 years,365970,11.203104079569362,0.836,18256
Slovakia,2012,female,55-74 years,617279,5.02204027676302,0.836,18256
Slovakia,2012,female,35-54 years,771132,3.890384525606511,0.836,18256
Slovakia,2012,female,75+ years,197258,1.5208508653641424,0.836,18256
Slovakia,2012,female,25-34 years,432608,1.1557807530142763,0.836,18256
Slovakia,2012,female,15-24 years,350538,0.8558273282782466,0.836,18256
Slovakia,2012,male,5-14 years,277738,0.7201031187666074,0.836,18256
Slovakia,2012,female,5-14 years,263178,0.0,0.836,18256
Slovakia,2013,male,75+ years,97542,39.98277665005843,0.84,19226
Slovakia,2013,male,55-74 years,522244,32.55183400862432,0.84,19226
Slovakia,2013,male,35-54 years,789882,26.079844837583334,0.84,19226
Slovakia,2013,male,25-34 years,447049,17.44775181244114,0.84,19226
Slovakia,2013,male,15-24 years,354722,10.994525290227276,0.84,19226
Slovakia,2013,female,55-74 years,631225,4.2773971246386,0.84,19226
Slovakia,2013,female,35-54 years,775058,4.128723269742394,0.84,19226
Slovakia,2013,female,75+ years,199984,3.5002800224017925,0.84,19226
Slovakia,2013,female,15-24 years,339096,2.949017387406516,0.84,19226
Slovakia,2013,female,25-34 years,426184,1.642483058960449,0.84,19226
Slovakia,2013,male,5-14 years,276853,0.36120251541431736,0.84,19226
Slovakia,2013,female,5-14 years,262370,0.0,0.84,19226
Slovakia,2014,male,75+ years,99184,41.337312469753186,0.844,19679
Slovakia,2014,male,55-74 years,535001,30.46723277152753,0.844,19679
Slovakia,2014,male,35-54 years,797994,22.1806178993827,0.844,19679
Slovakia,2014,male,25-34 years,439688,13.646039919215443,0.844,19679
Slovakia,2014,male,15-24 years,342989,8.746636189498789,0.844,19679
Slovakia,2014,female,55-74 years,642640,5.2906759616581605,0.844,19679
Slovakia,2014,female,75+ years,203433,3.4409363279310634,0.844,19679
Slovakia,2014,female,25-34 years,419408,3.0996070651966585,0.844,19679
Slovakia,2014,female,35-54 years,780755,3.0739476532330885,0.844,19679
Slovakia,2014,female,15-24 years,327505,1.5266942489427644,0.844,19679
Slovakia,2014,female,5-14 years,263111,0.0,0.844,19679
Slovakia,2014,male,5-14 years,277978,0.0,0.844,19679
Slovenia,1995,male,75+ years,25800,104.65116279069768,0.782,11291
Slovenia,1995,male,55-74 years,165300,76.22504537205081,0.782,11291
Slovenia,1995,male,35-54 years,287800,60.45865184155664,0.782,11291
Slovenia,1995,male,25-34 years,148100,36.46185010128292,0.782,11291
Slovenia,1995,male,15-24 years,151300,33.70786516853932,0.782,11291
Slovenia,1995,female,75+ years,58600,27.303754266211605,0.782,11291
Slovenia,1995,female,55-74 years,215700,21.789522484932778,0.782,11291
Slovenia,1995,female,35-54 years,280800,15.313390313390313,0.782,11291
Slovenia,1995,female,25-34 years,149200,10.723860589812332,0.782,11291
Slovenia,1995,female,15-24 years,144100,4.163775156141568,0.782,11291
Slovenia,1995,male,5-14 years,131800,2.2761760242792106,0.782,11291
Slovenia,1995,female,5-14 years,125500,0.796812749003984,0.782,11291
Slovenia,1996,male,75+ years,26100,114.94252873563218,,11346
Slovenia,1996,male,55-74 years,165900,92.82700421940929,,11346
Slovenia,1996,male,35-54 years,290500,61.273666092943195,,11346
Slovenia,1996,male,25-34 years,151900,44.766293614219876,,11346
Slovenia,1996,female,75+ years,59800,26.755852842809364,,11346
Slovenia,1996,female,55-74 years,216400,23.56746765249538,,11346
Slovenia,1996,male,15-24 years,152900,21.58273381294964,,11346
Slovenia,1996,female,35-54 years,278800,19.368723098995694,,11346
Slovenia,1996,female,25-34 years,149400,6.693440428380188,,11346
Slovenia,1996,female,15-24 years,145000,6.206896551724138,,11346
Slovenia,1996,female,5-14 years,125100,1.598721023181455,,11346
Slovenia,1996,male,5-14 years,131300,1.5232292460015233,,11346
Slovenia,1997,male,75+ years,26800,115.67164179104476,,11014
Slovenia,1997,male,55-74 years,170200,81.08108108108108,,11014
Slovenia,1997,male,35-54 years,290500,66.09294320137694,,11014
Slovenia,1997,male,25-34 years,145900,47.292666209732694,,11014
Slovenia,1997,male,15-24 years,151500,26.402640264026402,,11014
Slovenia,1997,female,75+ years,62400,25.641025641025642,,11014
Slovenia,1997,female,35-54 years,285000,18.947368421052634,,11014
Slovenia,1997,female,55-74 years,217100,16.12160294795025,,11014
Slovenia,1997,female,25-34 years,146300,6.1517429938482575,,11014
Slovenia,1997,female,15-24 years,144100,3.469812630117974,,11014
Slovenia,1997,male,5-14 years,125000,2.4,,11014
Slovenia,1997,female,5-14 years,119100,0.839630562552477,,11014
Slovenia,1998,male,75+ years,27800,104.31654676258994,,11767
Slovenia,1998,male,55-74 years,172800,78.70370370370371,,11767
Slovenia,1998,male,35-54 years,291100,68.7049124012367,,11767
Slovenia,1998,male,15-24 years,150100,39.307128580946035,,11767
Slovenia,1998,male,25-34 years,144900,33.81642512077295,,11767
Slovenia,1998,female,75+ years,65300,29.096477794793262,,11767
Slovenia,1998,female,55-74 years,217500,19.310344827586206,,11767
Slovenia,1998,female,35-54 years,286600,14.654570830425682,,11767
Slovenia,1998,female,25-34 years,144800,12.430939226519339,,11767
Slovenia,1998,female,15-24 years,143000,9.09090909090909,,11767
Slovenia,1998,male,5-14 years,121200,3.3003300330033003,,11767
Slovenia,1998,female,5-14 years,115200,0.8680555555555556,,11767
Slovenia,1999,male,75+ years,28800,107.63888888888889,,12041
Slovenia,1999,male,55-74 years,176200,76.61748013620885,,12041
Slovenia,1999,male,35-54 years,293300,62.734401636549606,,12041
Slovenia,1999,male,25-34 years,144800,44.19889502762431,,12041
Slovenia,1999,female,55-74 years,218200,24.747937671860676,,12041
Slovenia,1999,male,15-24 years,149200,23.458445040214478,,12041
Slovenia,1999,female,75+ years,68600,18.950437317784257,,12041
Slovenia,1999,female,35-54 years,289200,16.9432918395574,,12041
Slovenia,1999,female,25-34 years,144100,7.633587786259542,,12041
Slovenia,1999,female,15-24 years,142100,7.037297677691766,,12041
Slovenia,1999,male,5-14 years,117800,3.395585738539898,,12041
Slovenia,1999,female,5-14 years,112100,0.0,,12041
Slovenia,2000,male,75+ years,29760,120.96774193548387,0.824,10783
Slovenia,2000,male,55-74 years,176802,73.528579993439,0.824,10783
Slovenia,2000,male,35-54 years,297696,60.46436633344082,0.824,10783
Slovenia,2000,male,25-34 years,144619,36.64801996971352,0.824,10783
Slovenia,2000,female,55-74 years,216222,29.59920822118008,0.824,10783
Slovenia,2000,female,75+ years,71649,26.518164942985948,0.824,10783
Slovenia,2000,male,15-24 years,147767,22.332455825725635,0.824,10783
Slovenia,2000,female,35-54 years,294792,16.282667100871123,0.824,10783
Slovenia,2000,female,15-24 years,140949,9.223194204996133,0.824,10783
Slovenia,2000,female,25-34 years,143055,7.6893502499038835,0.824,10783
Slovenia,2000,male,5-14 years,114436,0.8738508860847984,0.824,10783
Slovenia,2000,female,5-14 years,108736,0.0,0.824,10783
Slovenia,2001,male,75+ years,31096,144.7131463853872,,10979
Slovenia,2001,male,55-74 years,174548,76.76971377500745,,10979
Slovenia,2001,male,35-54 years,311844,56.75914880517182,,10979
Slovenia,2001,male,25-34 years,150012,43.32986694397782,,10979
Slovenia,2001,female,75+ years,75594,30.425695160991612,,10979
Slovenia,2001,male,15-24 years,146961,24.49629493539102,,10979
Slovenia,2001,female,55-74 years,211919,20.290771474006576,,10979
Slovenia,2001,female,35-54 years,297875,13.428451531682752,,10979
Slovenia,2001,female,15-24 years,138713,7.209129641778348,,10979
Slovenia,2001,female,25-34 years,143357,4.185355441310853,,10979
Slovenia,2001,male,5-14 years,112524,1.7773985994099037,,10979
Slovenia,2001,female,5-14 years,106887,0.0,,10979
Slovenia,2002,male,75+ years,32799,106.71057044422086,,12362
Slovenia,2002,male,55-74 years,178262,76.29219912263972,,12362
Slovenia,2002,male,35-54 years,314479,60.73537501709176,,12362
Slovenia,2002,male,25-34 years,150164,30.633174395993713,,12362
Slovenia,2002,female,75+ years,79266,23.969924053188,,12362
Slovenia,2002,male,15-24 years,144651,17.282977649653304,,12362
Slovenia,2002,female,55-74 years,213137,15.952180991568804,,12362
Slovenia,2002,female,35-54 years,300471,13.978054454506426,,12362
Slovenia,2002,female,25-34 years,142886,5.598869028456251,,12362
Slovenia,2002,female,15-24 years,136783,2.1932550097599846,,12362
Slovenia,2002,female,5-14 years,103743,0.963920457283865,,12362
Slovenia,2002,male,5-14 years,109483,0.0,,12362
Slovenia,2003,male,75+ years,34740,115.14104778353484,,15568
Slovenia,2003,male,55-74 years,181492,73.8324554250325,,15568
Slovenia,2003,male,35-54 years,315456,58.32826131061068,,15568
Slovenia,2003,male,25-34 years,151181,30.427103935018287,,15568
Slovenia,2003,female,75+ years,82323,27.938729152241777,,15568
Slovenia,2003,male,15-24 years,142836,24.503626536727435,,15568
Slovenia,2003,female,55-74 years,214044,21.958102072471082,,15568
Slovenia,2003,female,35-54 years,302356,11.906494331185755,,15568
Slovenia,2003,female,15-24 years,135063,6.663557006730193,,15568
Slovenia,2003,female,25-34 years,142434,4.914556917589901,,15568
Slovenia,2003,male,5-14 years,105663,0.9464050803024712,,15568
Slovenia,2003,female,5-14 years,100001,0.0,,15568
Slovenia,2004,male,55-74 years,184906,64.35702465036289,,18067
Slovenia,2004,male,75+ years,36793,51.64025765770663,,18067
Slovenia,2004,male,35-54 years,315288,51.38159397122631,,18067
Slovenia,2004,female,75+ years,85655,26.85190590158193,,18067
Slovenia,2004,male,25-34 years,152360,24.940929377789445,,18067
Slovenia,2004,female,55-74 years,215493,23.20260982955363,,18067
Slovenia,2004,male,15-24 years,139197,21.552188624754844,,18067
Slovenia,2004,female,35-54 years,302844,15.189338405251549,,18067
Slovenia,2004,female,15-24 years,132163,9.079697040775406,,18067
Slovenia,2004,female,25-34 years,143419,6.275319169705549,,18067
Slovenia,2004,female,5-14 years,97051,2.0607721713325984,,18067
Slovenia,2004,male,5-14 years,102693,1.9475524135043285,,18067
Slovenia,2005,male,75+ years,39044,110.13215859030838,0.857,19012
Slovenia,2005,male,55-74 years,189607,56.959922365735444,0.857,19012
Slovenia,2005,male,35-54 years,314730,48.29536428049439,0.857,19012
Slovenia,2005,male,25-34 years,154354,38.22382315974967,0.857,19012
Slovenia,2005,male,15-24 years,135934,21.333882619506525,0.857,19012
Slovenia,2005,female,75+ years,88774,20.276206997544328,0.857,19012
Slovenia,2005,female,55-74 years,217991,20.18431953612764,0.857,19012
Slovenia,2005,female,35-54 years,302228,12.242413012692404,0.857,19012
Slovenia,2005,female,25-34 years,144701,4.837561592525276,0.857,19012
Slovenia,2005,female,15-24 years,128929,3.8781034522876934,0.857,19012
Slovenia,2005,female,5-14 years,94970,1.0529640939243972,0.857,19012
Slovenia,2005,male,5-14 years,100555,0.0,0.857,19012
Slovenia,2006,male,75+ years,41789,114.86276292804327,,20634
Slovenia,2006,male,55-74 years,194970,72.83171770015899,,20634
Slovenia,2006,male,35-54 years,313755,50.67648324329493,,20634
Slovenia,2006,male,25-34 years,157003,28.661872703069367,,20634
Slovenia,2006,female,75+ years,92452,22.71448968113183,,20634
Slovenia,2006,female,55-74 years,220693,20.390315959273742,,20634
Slovenia,2006,male,15-24 years,133542,15.725389765017747,,20634
Slovenia,2006,female,35-54 years,301024,10.962581056659934,,20634
Slovenia,2006,female,15-24 years,125724,5.567751582832236,,20634
Slovenia,2006,female,25-34 years,146103,5.475589139168942,,20634
Slovenia,2006,female,5-14 years,92937,0.0,,20634
Slovenia,2006,male,5-14 years,98578,0.0,,20634
Slovenia,2007,male,75+ years,44241,101.71560317352683,,24964
Slovenia,2007,male,55-74 years,199979,56.00588061746483,,24964
Slovenia,2007,male,35-54 years,315897,38.30362428259844,,24964
Slovenia,2007,male,25-34 years,159609,26.314305584271562,,24964
Slovenia,2007,female,75+ years,95826,21.91472043078079,,24964
Slovenia,2007,female,55-74 years,223540,13.867764158539858,,24964
Slovenia,2007,male,15-24 years,130849,11.463595442074451,,24964
Slovenia,2007,female,35-54 years,300437,10.651151489330541,,24964
Slovenia,2007,female,15-24 years,121715,5.751139958098837,,24964
Slovenia,2007,female,25-34 years,146261,5.469674075796008,,24964
Slovenia,2007,female,5-14 years,91679,0.0,,24964
Slovenia,2007,male,5-14 years,97299,0.0,,24964
Slovenia,2008,male,75+ years,46547,88.08301286871334,,28599
Slovenia,2008,male,55-74 years,206257,46.543874874549715,,28599
Slovenia,2008,male,35-54 years,319105,38.8586828786763,,28599
Slovenia,2008,male,15-24 years,131046,21.36654304595333,,28599
Slovenia,2008,male,25-34 years,164191,21.316637330913387,,28599
Slovenia,2008,female,75+ years,99156,17.144701278793015,,28599
Slovenia,2008,female,55-74 years,226771,14.111151778666583,,28599
Slovenia,2008,female,35-54 years,299486,8.347635615688214,,28599
Slovenia,2008,female,25-34 years,146036,4.793338628831247,,28599
Slovenia,2008,female,15-24 years,118493,2.5317951271383117,,28599
Slovenia,2008,female,5-14 years,90499,0.0,,28599
Slovenia,2008,male,5-14 years,96171,0.0,,28599
Slovenia,2009,male,75+ years,48622,78.15392209287977,,25872
Slovenia,2009,male,55-74 years,211765,55.24992326399546,,25872
Slovenia,2009,male,35-54 years,316752,42.304389553972825,,25872
Slovenia,2009,male,25-34 years,162292,26.49545264091884,,25872
Slovenia,2009,female,75+ years,101714,20.646125410464634,,25872
Slovenia,2009,female,55-74 years,230162,16.510110270157544,,25872
Slovenia,2009,male,15-24 years,125503,14.34228663856641,,25872
Slovenia,2009,female,35-54 years,298902,11.04040789288797,,25872
Slovenia,2009,female,15-24 years,115384,2.6000138667406225,,25872
Slovenia,2009,female,25-34 years,145730,1.3724010155767516,,25872
Slovenia,2009,female,5-14 years,89801,0.0,,25872
Slovenia,2009,male,5-14 years,95410,0.0,,25872
Slovenia,2010,male,75+ years,50887,96.29178375616561,0.876,24689
Slovenia,2010,male,55-74 years,217743,49.14050049829386,0.876,24689
Slovenia,2010,male,35-54 years,315209,38.387228791056096,0.876,24689
Slovenia,2010,male,15-24 years,121143,20.636768117018732,0.876,24689
Slovenia,2010,male,25-34 years,161002,19.875529496527992,0.876,24689
Slovenia,2010,female,55-74 years,234322,14.936711021585682,0.876,24689
Slovenia,2010,female,75+ years,104453,11.488420629373977,0.876,24689
Slovenia,2010,female,35-54 years,297867,8.393007617493714,0.876,24689
Slovenia,2010,female,25-34 years,145274,3.4417720996186514,0.876,24689
Slovenia,2010,male,5-14 years,95051,2.104133570399049,0.876,24689
Slovenia,2010,female,15-24 years,112313,0.8903688798269123,0.876,24689
Slovenia,2010,female,5-14 years,89510,0.0,0.876,24689
Slovenia,2011,male,75+ years,53258,105.14852228773142,0.877,26377
Slovenia,2011,male,55-74 years,222946,59.207162272478534,0.877,26377
Slovenia,2011,male,35-54 years,314052,35.66288385362934,0.877,26377
Slovenia,2011,female,75+ years,106590,18.76348625574632,0.877,26377
Slovenia,2011,male,15-24 years,117052,17.940744284591464,0.877,26377
Slovenia,2011,male,25-34 years,157791,16.477492379159774,0.877,26377
